Record Length,2.500000e+03,,  -0.000000027000,   0.00000,
Sample Interval,1.000000e-10,,  -0.000000026900,   0.00000,
Trigger Point,2.700000000000e+02,,  -0.000000026800,  -0.04000,
,,,  -0.000000026700,  -0.04000,
,,,  -0.000000026600,  -0.04000,
,,,  -0.000000026500,  -0.04000,
Source,CH1,,  -0.000000026400,  -0.04000,
Vertical Units,V,,  -0.000000026300,  -0.04000,
Vertical Scale,1.000000e+00,,  -0.000000026200,  -0.08000,
Vertical Offset,-2.960000e+00,,  -0.000000026100,  -0.08000,
Horizontal Units,s,,  -0.000000026000,  -0.04000,
Horizontal Scale,2.500000e-08,,  -0.000000025900,  -0.04000,
Pt Fmt,Y,,  -0.000000025800,  -0.04000,
Yzero,0.000000e+00,,  -0.000000025700,  -0.04000,
Probe Atten,1.000000e+00,,  -0.000000025600,  -0.04000,
Model Number,TDS2022C,,  -0.000000025500,  -0.04000,
Serial Number,C050423,,  -0.000000025400,   0.00000,
Firmware Version,FV:v24.26,,  -0.000000025300,   0.00000,
,,,-00.000000025200,   0.00000,
,,,-00.000000025100,   0.00000,
,,,-00.000000025000,   0.00000,
,,,-00.000000024900,   0.00000,
,,,-00.000000024800,   0.00000,
,,,-00.000000024700,   0.00000,
,,,-00.000000024600,   0.00000,
,,,-00.000000024500,   0.00000,
,,,-00.000000024400,   0.00000,
,,,-00.000000024300,  -0.04000,
,,,-00.000000024200,  -0.04000,
,,,-00.000000024100,  -0.04000,
,,,-00.000000024000,  -0.04000,
,,,-00.000000023900,  -0.04000,
,,,-00.000000023800,  -0.04000,
,,,-00.000000023700,  -0.04000,
,,,-00.000000023600,  -0.04000,
,,,-00.000000023500,  -0.04000,
,,,-00.000000023400,   0.00000,
,,,-00.000000023300,   0.00000,
,,,-00.000000023200,   0.00000,
,,,-00.000000023100,   0.00000,
,,,-00.000000023000,   0.00000,
,,,-00.000000022900,   0.00000,
,,,-00.000000022800,   0.00000,
,,,-00.000000022700,   0.00000,
,,,-00.000000022600,   0.00000,
,,,-00.000000022500,   0.00000,
,,,-00.000000022400,   0.00000,
,,,-00.000000022300,   0.00000,
,,,-00.000000022200,   0.00000,
,,,-00.000000022100,   0.00000,
,,,-00.000000022000,   0.00000,
,,,-00.000000021900,   0.00000,
,,,-00.000000021800,  -0.04000,
,,,-00.000000021700,  -0.04000,
,,,-00.000000021600,  -0.04000,
,,,-00.000000021500,  -0.04000,
,,,-00.000000021400,  -0.04000,
,,,-00.000000021300,  -0.04000,
,,,-00.000000021200,  -0.04000,
,,,-00.000000021100,  -0.04000,
,,,-00.000000021000,  -0.04000,
,,,-00.000000020900,  -0.04000,
,,,-00.000000020800,  -0.04000,
,,,-00.000000020700,  -0.04000,
,,,-00.000000020600,  -0.04000,
,,,-00.000000020500,  -0.04000,
,,,-00.000000020400,  -0.04000,
,,,-00.000000020300,  -0.04000,
,,,-00.000000020200,  -0.04000,
,,,-00.000000020100,  -0.04000,
,,,-00.000000020000,  -0.04000,
,,,-00.000000019900,   0.00000,
,,,-00.000000019800,   0.00000,
,,,-00.000000019700,   0.00000,
,,,-00.000000019600,   0.00000,
,,,-00.000000019500,   0.00000,
,,,-00.000000019400,   0.00000,
,,,-00.000000019300,   0.00000,
,,,-00.000000019200,   0.00000,
,,,-00.000000019100,   0.00000,
,,,-00.000000019000,   0.00000,
,,,-00.000000018900,   0.04000,
,,,-00.000000018800,   0.04000,
,,,-00.000000018700,   0.04000,
,,,-00.000000018600,   0.04000,
,,,-00.000000018500,   0.04000,
,,,-00.000000018400,   0.04000,
,,,-00.000000018300,   0.00000,
,,,-00.000000018200,   0.00000,
,,,-00.000000018100,  -0.04000,
,,,-00.000000018000,  -0.04000,
